TIME,FM1,PE1,PE2,PE3,PE4,TP1,TP2,EPOCH
2020-07-19 13:30:00+00:00,0.30078524,0.9345062,0.96403825,0.9210038,0.7794486,0.71734816,0.7525833,1595165400
2020-07-19 14:00:00+00:00,0.3001864,0.9339967,0.9634033,0.920687,0.77877796,0.7473764,0.768327,1595167200
2020-07-19 14:30:00+00:00,0.29958752,0.93348736,0.9627685,0.9203702,0.7781073,0.7774044,0.78407085,1595169000
2020-07-19 15:00:00+00:00,0.29898864,0.93297786,0.9621335,0.9200533,0.7774366,0.80743235,0.79981464,1595170800
2020-07-19 15:30:00+00:00,0.29329738,0.939184,0.96295583,0.9211548,0.77995306,0.83140844,0.81226474,1595172600
2020-07-19 16:00:00+00:00,0.28479952,0.93614,0.96651727,0.9208589,0.77939856,0.8403955,0.8205934,1595174400
2020-07-19 16:30:00+00:00,0.278851,0.93650967,0.9630913,0.920477,0.77816623,0.8305631,0.8183265,1595176200
2020-07-19 17:00:00+00:00,0.27715147,0.9405888,0.9670472,0.9223625,0.7801255,0.7967966,0.8030598,1595178000
2020-07-19 17:30:00+00:00,0.302038,0.94228953,0.96931463,0.9282408,0.7869528,0.72769666,0.75507396,1595179800
2020-07-19 18:00:00+00:00,0.29900306,0.93962765,0.9692283,0.92410016,0.7828491,0.6599485,0.721415,1595181600
2020-07-19 18:30:00+00:00,0.28358552,0.93996036,0.96948725,0.9235456,0.7821713,0.6055195,0.69867104,1595183400
2020-07-19 19:00:00+00:00,0.2790938,0.93875265,0.9652603,0.9212534,0.7788563,0.5494558,0.6676032,1595185200
2020-07-19 19:30:00+00:00,0.2962109,0.93739694,0.96809465,0.9226829,0.78180164,0.50245094,0.640531,1595187000
2020-07-19 20:00:00+00:00,0.2803078,0.9376188,0.96634465,0.9219188,0.77928764,0.463789,0.6278901,1595188700
2020-07-19 20:30:00+00:00,0.26440462,0.93249226,0.9632146,0.91864073,0.77519625,0.41564074,0.6029506,1595190700
2020-07-19 21:00:00+00:00,0.2844353,0.93841994,0.96534646,0.9210685,0.7792136,0.35960147,0.5683038,1595192400
2020-07-19 21:30:00+00:00,0.2900196,0.93845683,0.967121,0.92392755,0.7814812,0.3227625,0.5489678,1595194200
2020-07-19 22:00:00+00:00,0.2727811,0.93353987,0.9614523,0.91781515,0.7747649,0.28548953,0.53330505,1595196000
2020-07-19 22:30:00+00:00,0.2922048,0.9389497,0.9672319,0.9236688,0.78144413,0.24832405,0.51053876,1595197800
2020-07-19 23:00:00+00:00,0.27800122,0.9357827,0.9648044,0.9203661,0.777698,0.21224342,0.49546707,1595199600
2020-07-19 23:30:00+00:00,0.26440462,0.9343532,0.96427447,0.9225597,0.78010094,0.19953026,0.4941637,1595201400
2020-07-20 00:00:00+00:00,0.26051992,0.93212265,0.96111953,0.9192816,0.77568907,0.17339689,0.48774323,1595203200
2020-07-20 00:30:00+00:00,0.2715671,0.9382104,0.9661476,0.92323744,0.78060627,0.15325755,0.46688113,1595205000
2020-07-20 01:00:00+00:00,0.28079337,0.937089,0.9661353,0.9206619,0.7790535,0.12193359,0.4456592,1595206800
2020-07-20 01:30:00+00:00,0.27824405,0.93975085,0.9670472,0.92511064,0.78191257,0.104465745,0.44165775,1595208600
2020-07-20 02:00:00+00:00,0.27071735,0.9347228,0.96553135,0.92087126,0.77835095,0.09505775,0.43825638,1595210400
2020-07-20 02:30:00+00:00,0.2851637,0.9378654,0.9667268,0.9243095,0.7810005,0.07591169,0.42088065,1595212200
2020-07-20 03:00:00+00:00,0.27545187,0.932024,0.96150166,0.9200087,0.7763916,0.060696777,0.41494858,1595214000
2020-07-20 03:30:00+00:00,0.26938197,0.9335645,0.9646564,0.92417395,0.7781539,0.054195836,0.4131641,1595215700
2020-07-20 04:00:00+00:00,0.27687475,0.9399432,0.969189,0.92447776,0.7796618,0.029459866,0.39725184,1595217700
2020-07-20 04:30:00+00:00,0.28749537,0.941009,0.96607864,0.9240192,0.7803061,0.010699532,0.37743583,1595219500
2020-07-20 05:00:00+00:00,0.26054677,0.96107036,0.41048568,0.944446,0.79991704,0.003314365,0.38718215,1595221200
2020-07-20 05:30:00+00:00,0.88134885,0.94253594,0.96709645,0.33854064,0.10571344,0.013270811,0.39477226,1595223000
2020-07-20 06:00:00+00:00,0.81142366,0.9668869,0.99514455,0.8165167,0.607302,0.030329704,0.4082138,1595224800
2020-07-20 06:30:00+00:00,0.77621824,0.96724445,0.9936164,0.8157033,0.60284096,0.08189938,0.4293158,1595226600
2020-07-20 07:00:00+00:00,0.72608095,0.9720997,0.99666035,0.81891966,0.6045046,0.1440909,0.46579793,1595228400
2020-07-20 07:30:00+00:00,0.7037437,0.973443,1,0.821446,0.60593414,0.20078546,0.49500626,1595230200
2020-07-20 08:00:00+00:00,0.6888118,0.96461946,0.9917063,0.81555545,0.5982566,0.2419588,0.50837356,1595232000
2020-07-20 08:30:00+00:00,0.674851,0.96827954,0.99435586,0.8174532,0.59976006,0.25523326,0.5199617,1595233800
2020-07-20 09:00:00+00:00,0.64401597,0.96383077,0.9927662,0.81484056,0.59849083,0.29102603,0.5449705,1595235600
2020-07-20 09:30:00+00:00,0.63721764,0.96709645,0.99244577,0.8185131,0.6010048,0.31700447,0.55682325,1595237400
2020-07-20 10:00:00+00:00,0.6386744,0.9697706,0.9979419,0.81948656,0.60115266,0.3418255,0.56289023,1595239200
2020-07-20 10:30:00+00:00,0.6152446,0.9648659,0.99242115,0.8157526,0.5962972,0.37786648,0.58342326,1595241000
2020-07-20 11:00:00+00:00,0.59582096,0.9621425,0.99344397,0.8172931,0.5970736,0.3904672,0.6004118,1595242800
2020-07-20 11:30:00+00:00,0.5914507,0.9652726,0.9949473,0.81995493,0.6014361,0.42287627,0.60790795,1595244500
2020-07-20 12:00:00+00:00,0.59667075,0.96447164,0.99281543,0.81806946,0.5971968,0.42867997,0.60540795,1595246300
2020-07-20 12:30:00+00:00,0.57421213,0.9680331,0.99105316,0.82499516,0.61125785,0.44613343,0.6318607,1595248300
2020-07-20 13:00:00+00:00,0.5390067,0.9269961,0.9537748,0.9028299,0.82956713,0.5095932,0.6537565,1595250000
2020-07-20 13:30:00+00:00,0.5506609,0.9243095,0.9525671,0.9023122,0.82790345,0.51473355,0.65063065,1595251800
2020-07-20 14:00:00+00:00,0.5428915,0.92338526,0.9517415,0.90238625,0.82981354,0.5270307,0.6720864,1595253600
2020-07-20 14:30:00+00:00,0.53172284,0.93042207,0.95805115,0.9076729,0.83343667,0.56314147,0.67914623,1595255400
2020-07-20 15:00:00+00:00,0.53682154,0.92594856,0.9556849,0.90421003,0.8279774,0.5432287,0.6580752,1595257200
2020-07-20 15:30:00+00:00,0.5330582,0.92403847,0.95079255,0.8998599,0.8261289,0.52542377,0.6496621,1595259000
2020-07-20 16:00:00+00:00,0.51545554,0.9252092,0.95058304,0.90257096,0.82784194,0.52214944,0.6541707,1595260800
2020-07-20 16:30:00+00:00,0.5086572,0.9252462,0.95451427,0.9030394,0.82702845,0.5121359,0.64698046,1595262600
2020-07-20 17:00:00+00:00,0.5188547,0.9249011,0.95285064,0.9026696,0.8276324,0.48863637,0.6322484,1595264400
2020-07-20 17:30:00+00:00,0.50792885,0.92592394,0.9537133,0.9026819,0.82798976,0.48514983,0.63305485,1595266200
2020-07-20 18:00:00+00:00,0.4999166,0.92737806,0.95609164,0.9040005,0.8277433,0.47740042,0.6299264,1595268000
2020-07-20 18:30:00+00:00,0.50987124,0.92609656,0.9549825,0.90238625,0.8274352,0.45953855,0.6112029,1595269800
2020-07-20 19:00:00+00:00,0.4946965,0.92544335,0.95285064,0.9025218,0.82538956,0.42919585,0.6029096,1595271600
2020-07-20 19:30:00+00:00,0.48304227,0.927908,0.9534298,0.90223825,0.82723796,0.3556035,0.58425,1595273300
2020-07-20 20:00:00+00:00,0.49538246,0.9258208,0.95284563,0.8997022,0.8241578,0.32566166,0.5593312,1595275300
2020-07-20 20:30:00+00:00,0.49513024,0.9247632,0.9489934,0.9031624,0.8266448,0.29809457,0.5483646,1595277000
